employee_id,name,company,ticker,department,level,performance_score,total_compensation_usd,tenure_years
AMZN-0746,Carlos Martinez,Amazon,AMZN,Product,Staff,85.6,170900,8.4
AMZN-0747,Aisha Silva,Amazon,AMZN,People/HR,Senior,76.1,101300,4.3
AMZN-0748,Hiroshi Lee,Amazon,AMZN,Engineering,Staff,78.2,584500,7.9
AMZN-0749,Elena Singh,Amazon,AMZN,Operations,Director,93.9,513000,6.5
AMZN-0750,Ahmed Patel,Amazon,AMZN,Product,Staff,64.0,801200,13.1
AMZN-0751,Ahmed Kim,Amazon,AMZN,People/HR,Senior,66.9,351100,3.5
AMZN-0752,Zoe Nguyen,Amazon,AMZN,Research & AI,Staff,69.2,368200,3.9
AMZN-0753,John Chen,Amazon,AMZN,Engineering,Senior,78.9,498200,0.8
AMZN-0754,Yuki Kim,Amazon,AMZN,Operations,Director,76.4,376200,6.1
AMZN-0755,Chen Patel,Amazon,AMZN,Legal & Policy,Principal,72.0,323200,5.7
AMZN-0756,Kevin Wilson,Amazon,AMZN,Legal & Policy,Principal,73.2,363900,6.9
AMZN-0757,Emily Park,Amazon,AMZN,Marketing,Senior Director,67.8,890400,7.6
AMZN-0758,Sofia Silva,Amazon,AMZN,Product,Principal,89.1,394900,11.1
AMZN-0759,Aisha Martinez,Amazon,AMZN,Product,Senior Director,95.4,1063500,14.4
AMZN-0760,John Yamamoto,Amazon,AMZN,Engineering,Principal,72.6,235200,5.0
AMZN-0761,Grace Petrov,Amazon,AMZN,Engineering,Director,85.6,755300,5.1
AMZN-0762,John Rossi,Amazon,AMZN,Design,Senior,65.9,409800,4.4
AMZN-0763,Grace Lee,Amazon,AMZN,Engineering,Principal,65.2,685100,9.5
AMZN-0764,Emily Garcia,Amazon,AMZN,Engineering,Staff,62.6,380400,2.1
AMZN-0765,Ahmed Khan,Amazon,AMZN,Design,Senior,72.0,218700,5.5
AMZN-0766,Maria Nguyen,Amazon,AMZN,Research & AI,Director,86.4,286400,8.6
AMZN-0767,Zoe Schmidt,Amazon,AMZN,Engineering,Director,65.2,396500,8.9
AMZN-0768,Samuel Yamamoto,Amazon,AMZN,Product,SVP,67.6,276700,18.6
AMZN-0769,Aisha Nguyen,Amazon,AMZN,Engineering,Staff,64.0,175100,4.5
AMZN-0770,Hannah Wang,Amazon,AMZN,Engineering,Staff,82.0,115700,3.0
AMZN-0771,James Reyes,Amazon,AMZN,Marketing,Staff,77.5,399100,8.9
AMZN-0772,Nina Park,Amazon,AMZN,Operations,Staff,61.5,321700,1.8
AMZN-0773,David Petrov,Amazon,AMZN,Legal & Policy,Staff,62.5,86300,4.8
AMZN-0774,David Murphy,Amazon,AMZN,Finance,SVP,82.8,3412500,8.1
AMZN-0775,Wei Johnson,Amazon,AMZN,Research & AI,Director,80.7,568800,6.8
AMZN-0776,Elena Ali,Amazon,AMZN,Engineering,Senior,75.0,166300,7.9
AMZN-0777,Kevin Kim,Amazon,AMZN,Marketing,Staff,75.0,177700,2.0
AMZN-0778,Sofia Kim,Amazon,AMZN,Marketing,VP,75.8,396800,6.1
AMZN-0779,Olivia Garcia,Amazon,AMZN,Product,Senior,71.6,206100,2.8
AMZN-0780,Fatima Reyes,Amazon,AMZN,Product,Senior,56.0,228200,6.5
AMZN-0781,Kevin Petrov,Amazon,AMZN,Engineering,VP,86.6,1030700,6.1
AMZN-0782,Aisha Kim,Amazon,AMZN,Legal & Policy,Director,76.2,624300,6.7
AMZN-0783,Raj Garcia,Amazon,AMZN,Engineering,Director,77.6,640600,6.4
AMZN-0784,Zoe Ali,Amazon,AMZN,Sales & GTM,Director,67.2,297000,12.0
AMZN-0785,Kevin Silva,Amazon,AMZN,Legal & Policy,Senior,56.5,376200,2.1
AMZN-0786,Sofia Smith,Amazon,AMZN,Engineering,Staff,81.3,329300,9.0
AMZN-0787,Carlos Brown,Amazon,AMZN,Legal & Policy,Senior,49.8,175500,9.4
AMZN-0788,Priya Petrov,Amazon,AMZN,Engineering,Staff,89.4,197000,4.9
AMZN-0789,Daniel Cohen,Amazon,AMZN,Research & AI,Principal,100.0,317300,3.1
AMZN-0790,Nina Anderson,Amazon,AMZN,Engineering,Staff,68.8,169400,2.4
AMZN-0791,Hannah Lopez,Amazon,AMZN,Research & AI,Staff,90.0,488800,4.8
AMZN-0792,Daniel Cohen,Amazon,AMZN,Engineering,Senior,79.7,53900,8.3
AMZN-0793,Hannah Murphy,Amazon,AMZN,Engineering,Staff,81.6,278200,2.0
AMZN-0794,Aisha Cohen,Amazon,AMZN,Product,Senior Director,84.0,1718500,5.0
AMZN-0795,Olivia Garcia,Amazon,AMZN,Sales & GTM,Staff,80.8,331200,7.6
AMZN-0796,Zoe Lee,Amazon,AMZN,Operations,Senior,88.7,848600,1.0
AMZN-0797,Thomas Smith,Amazon,AMZN,Finance,Senior,74.5,197200,1.3
AMZN-0798,Grace Tanaka,Amazon,AMZN,Engineering,Senior,71.6,100400,4.3
AMZN-0799,Ahmed Lopez,Amazon,AMZN,Design,Senior Director,58.7,395000,4.3
AMZN-0800,Nina Ali,Amazon,AMZN,Engineering,Principal,60.1,370600,3.9
AMZN-0801,Linda Wilson,Amazon,AMZN,Operations,Staff,100.0,458100,2.9
AMZN-0802,Carlos Chen,Amazon,AMZN,Sales & GTM,Principal,66.4,223900,3.6
AMZN-0803,Grace Reyes,Amazon,AMZN,Engineering,Principal,87.2,259700,9.6
AMZN-0804,Maria Wang,Amazon,AMZN,Research & AI,Director,84.3,756400,8.3
AMZN-0805,Samuel Patel,Amazon,AMZN,People/HR,Senior,61.1,178100,6.4
AMZN-0806,Fatima Lopez,Amazon,AMZN,Research & AI,Staff,84.7,413100,5.1
AMZN-0807,Hannah Yamamoto,Amazon,AMZN,Sales & GTM,Senior,87.5,305500,0.6
AMZN-0808,Linda Garcia,Amazon,AMZN,Engineering,Senior,65.0,411400,3.9
AMZN-0809,David Davis,Amazon,AMZN,Product,Principal,75.5,548400,6.1
AMZN-0810,Hiroshi Chen,Amazon,AMZN,Research & AI,Senior Director,79.5,1138100,5.8
AMZN-0811,Raj Chen,Amazon,AMZN,People/HR,Senior Director,74.7,212800,4.5
AMZN-0812,Arjun Chen,Amazon,AMZN,Engineering,Principal,81.8,239200,9.4
AMZN-0813,John Khan,Amazon,AMZN,Marketing,Director,92.0,812700,6.7
AMZN-0814,Olivia Lee,Amazon,AMZN,Marketing,Senior Director,67.4,1466800,7.1
AMZN-0815,Zoe Anderson,Amazon,AMZN,Engineering,Principal,79.5,1210100,6.0
AMZN-0816,David Yamamoto,Amazon,AMZN,Engineering,Principal,70.6,355300,4.5
AMZN-0817,Hiroshi Cohen,Amazon,AMZN,Product,Senior,75.0,228400,12.7
AMZN-0818,Daniel Chen,Amazon,AMZN,Engineering,Staff,71.4,170900,15.8
AMZN-0819,David Park,Amazon,AMZN,Sales & GTM,Senior,72.9,80000,5.0
AMZN-0820,Aisha Park,Amazon,AMZN,Product,VP,88.4,907500,9.6
AMZN-0821,Elena Wilson,Amazon,AMZN,Product,Principal,64.6,157900,3.4
AMZN-0822,Aisha Anderson,Amazon,AMZN,Design,Senior,76.2,77800,4.2
AMZN-0823,David Anderson,Amazon,AMZN,People/HR,Senior,72.5,428500,4.1
AMZN-0824,Raj Rossi,Amazon,AMZN,Design,Senior,78.9,529600,3.3
AMZN-0825,Nina Patel,Amazon,AMZN,Sales & GTM,Staff,66.7,1602000,5.9
AMZN-0826,Thomas Anderson,Amazon,AMZN,Engineering,Senior,59.9,135200,2.1
AMZN-0827,Ahmed Nguyen,Amazon,AMZN,Product,Senior,70.3,88000,1.4
AMZN-0828,Sofia Okafor,Amazon,AMZN,Research & AI,Senior Director,90.8,1351600,11.9
AMZN-0829,Sofia Reyes,Amazon,AMZN,Product,VP,72.2,508900,9.0
AMZN-0830,Maria Kim,Amazon,AMZN,Finance,Senior,76.7,54200,3.2
AMZN-0831,Daniel Wang,Amazon,AMZN,Engineering,Senior,60.2,134600,4.2
AMZN-0832,Hiroshi Reyes,Amazon,AMZN,Sales & GTM,Principal,64.5,503300,7.4
AMZN-0833,Thomas Brown,Amazon,AMZN,Research & AI,Senior,60.5,121100,11.5
AMZN-0834,Daniel Kim,Amazon,AMZN,Research & AI,Principal,71.5,168500,6.3
AMZN-0835,Chen Nguyen,Amazon,AMZN,Product,Director,84.3,262300,4.9
AMZN-0836,Daniel Okafor,Amazon,AMZN,Sales & GTM,Senior,100.0,337300,1.8
AMZN-0837,Samuel Cohen,Amazon,AMZN,Operations,Director,76.0,848400,3.7
AMZN-0838,Raj Rossi,Amazon,AMZN,Legal & Policy,Staff,82.1,150900,10.8
AMZN-0839,Hiroshi Yamamoto,Amazon,AMZN,Design,Senior,78.2,650100,1.3
AMZN-0840,Aisha Hassan,Amazon,AMZN,Engineering,Staff,85.2,334400,10.8
AMZN-0841,Wei Garcia,Amazon,AMZN,Engineering,SVP,74.3,781100,9.0
AMZN-0842,Elena Lopez,Amazon,AMZN,Legal & Policy,Senior,70.7,285700,9.7
AMZN-0843,Wei Chen,Amazon,AMZN,People/HR,Principal,62.6,190200,6.9
AMZN-0844,Thomas Okafor,Amazon,AMZN,Product,Senior,76.6,402500,5.1
AMZN-0845,Carlos Wilson,Amazon,AMZN,Finance,Staff,88.5,209900,10.2
AMZN-0846,Maria Park,Amazon,AMZN,Research & AI,Senior,71.8,314400,1.0
AMZN-0847,Thomas Patel,Amazon,AMZN,Finance,Senior,73.7,518400,3.1
AMZN-0848,Ahmed Khan,Amazon,AMZN,Product,Director,77.8,432600,8.2
AMZN-0849,Wei Davis,Amazon,AMZN,Research & AI,Senior,74.4,192500,0.8
AMZN-0850,Daniel Davis,Amazon,AMZN,Sales & GTM,Staff,75.5,226700,1.3
AMZN-0851,Daniel Hassan,Amazon,AMZN,Operations,Principal,100.0,168900,2.2
AMZN-0852,Chen Smith,Amazon,AMZN,Engineering,Staff,89.5,333100,6.6
AMZN-0853,Priya Petrov,Amazon,AMZN,Engineering,Director,93.8,390500,8.3
AMZN-0854,Yuki Patel,Amazon,AMZN,Product,Staff,67.8,191200,2.7
AMZN-0855,Sofia Ali,Amazon,AMZN,Engineering,Staff,78.8,570200,6.6
AMZN-0856,Kevin Smith,Amazon,AMZN,Product,Principal,77.4,544100,3.6
AMZN-0857,Daniel Johnson,Amazon,AMZN,Engineering,Senior Director,74.3,490800,4.1
AMZN-0858,Fatima Tanaka,Amazon,AMZN,Engineering,Senior,45.7,112300,9.2
AMZN-0859,Aisha Murphy,Amazon,AMZN,Research & AI,Director,73.6,256300,3.2
AMZN-0860,Ahmed Yamamoto,Amazon,AMZN,Engineering,Principal,92.6,313500,13.5
AMZN-0861,Nina Patel,Amazon,AMZN,Research & AI,C-Suite,56.5,1068200,10.5
AMZN-0862,Michael Petrov,Amazon,AMZN,Sales & GTM,Director,75.2,655100,5.1
AMZN-0863,Linda Rossi,Amazon,AMZN,Engineering,Senior,74.4,109400,3.1
AMZN-0864,Kevin Schmidt,Amazon,AMZN,Legal & Policy,Senior Director,86.1,1110900,5.6
AMZN-0865,David Wilson,Amazon,AMZN,Engineering,Senior,81.6,575900,6.9
AMZN-0866,Elena Khan,Amazon,AMZN,Engineering,Director,65.0,813700,2.9
AMZN-0867,Thomas Park,Amazon,AMZN,Research & AI,Staff,75.6,177700,3.7
AMZN-0868,Yuki Johnson,Amazon,AMZN,Operations,Director,51.8,452500,11.0
AMZN-0869,Fatima Wang,Amazon,AMZN,Product,Senior,71.1,249100,6.5
AMZN-0870,David Murphy,Amazon,AMZN,Engineering,Senior,78.9,173100,6.9
AMZN-0871,Mary Schmidt,Amazon,AMZN,Engineering,Staff,77.3,160000,3.0
AMZN-0872,Mary Garcia,Amazon,AMZN,Design,Principal,58.5,295300,5.3
AMZN-0873,James Rossi,Amazon,AMZN,Engineering,Senior,88.5,316100,5.6
AMZN-0874,Thomas Kim,Amazon,AMZN,Legal & Policy,Senior,64.7,177700,7.0
AMZN-0875,Hiroshi Brown,Amazon,AMZN,Engineering,Staff,57.1,131500,3.9
AMZN-0876,Linda Wang,Amazon,AMZN,Engineering,Staff,77.3,255900,5.0
AMZN-0877,Daniel Wilson,Amazon,AMZN,Finance,Principal,84.5,110100,4.3
AMZN-0878,Fatima Silva,Amazon,AMZN,Research & AI,Senior,76.4,212200,9.0
AMZN-0879,Michael Park,Amazon,AMZN,Engineering,Staff,69.2,520200,8.7
AMZN-0880,Emily Petrov,Amazon,AMZN,Product,Principal,67.5,168100,3.5
AMZN-0881,Olivia Yamamoto,Amazon,AMZN,Research & AI,Director,62.8,317000,13.8
AMZN-0882,Thomas Kim,Amazon,AMZN,Engineering,Senior,77.7,197300,4.0
AMZN-0883,James Park,Amazon,AMZN,Operations,Senior,75.4,220600,6.0
AMZN-0884,Raj Okafor,Amazon,AMZN,Sales & GTM,Senior,86.7,288000,1.6
AMZN-0885,Olivia Nguyen,Amazon,AMZN,Product,Staff,89.3,275000,10.9
AMZN-0886,Fatima Wilson,Amazon,AMZN,Engineering,Senior,84.9,263200,22.8
AMZN-0887,Zoe Rossi,Amazon,AMZN,Legal & Policy,Director,79.9,610400,7.7
AMZN-0888,Priya Okafor,Amazon,AMZN,Sales & GTM,Senior,67.0,317700,3.0
AMZN-0889,Raj Okafor,Amazon,AMZN,Research & AI,Staff,56.5,379000,7.5
AMZN-0890,Hiroshi Ali,Amazon,AMZN,Research & AI,Staff,74.0,291200,6.3
AMZN-0891,Daniel Martinez,Amazon,AMZN,Research & AI,Senior,79.6,427600,3.5
AMZN-0892,Emily Wilson,Amazon,AMZN,Research & AI,Staff,76.2,90800,2.7
AMZN-0893,Wei Patel,Amazon,AMZN,Engineering,Senior,83.9,607200,0.9
AMZN-0894,David Kim,Amazon,AMZN,Sales & GTM,Principal,96.8,322200,9.3
AMZN-0895,Wei Cohen,Amazon,AMZN,Operations,Principal,67.1,499200,4.5
AMZN-0896,Hannah Garcia,Amazon,AMZN,Operations,Principal,77.0,1077400,6.1
AMZN-0897,John Petrov,Amazon,AMZN,Engineering,Director,73.6,1049500,5.3
AMZN-0898,Maria Park,Amazon,AMZN,Engineering,Senior,88.7,120300,8.0
AMZN-0899,John Smith,Amazon,AMZN,Finance,Senior,67.3,90000,5.7
AMZN-0900,Kevin Lee,Amazon,AMZN,Design,Senior,66.9,69800,15.5
AMZN-0901,Samuel Reyes,Amazon,AMZN,Engineering,Senior,73.2,337900,4.8
AMZN-0902,Hiroshi Cohen,Amazon,AMZN,Engineering,Senior,76.3,220100,14.9
AMZN-0903,Hannah Garcia,Amazon,AMZN,Engineering,Director,80.8,247200,2.8
AMZN-0904,Daniel Murphy,Amazon,AMZN,Product,Senior,84.4,1081400,9.4
AMZN-0905,Samuel Anderson,Amazon,AMZN,Product,Senior,69.2,127800,9.4
AMZN-0906,Priya Murphy,Amazon,AMZN,Engineering,Principal,62.0,277900,12.9
AMZN-0907,Samuel Hassan,Amazon,AMZN,Engineering,Senior,63.8,445900,1.7
AMZN-0908,Aisha Ali,Amazon,AMZN,Sales & GTM,Staff,81.9,267200,6.9
AMZN-0909,Hannah Rossi,Amazon,AMZN,Marketing,Senior,100.0,296200,2.4
AMZN-0910,Kevin Smith,Amazon,AMZN,Engineering,Principal,80.6,215500,3.9
AMZN-0911,Yuki Kim,Amazon,AMZN,Research & AI,Senior Director,76.0,831200,6.2
AMZN-0912,Daniel Brown,Amazon,AMZN,Engineering,Staff,95.7,1374400,2.8
AMZN-0913,Fatima Smith,Amazon,AMZN,Marketing,Staff,91.7,268500,28.2
AMZN-0914,John Schmidt,Amazon,AMZN,Engineering,Senior,78.3,184800,3.7
AMZN-0915,John Lee,Amazon,AMZN,Engineering,Staff,56.0,186500,3.3
AMZN-0916,John Martinez,Amazon,AMZN,Engineering,Staff,75.4,166000,7.8
AMZN-0917,Grace Smith,Amazon,AMZN,Engineering,Senior Director,79.1,794400,6.5
AMZN-0918,James Cohen,Amazon,AMZN,Engineering,Staff,66.8,613000,4.0
AMZN-0919,Ahmed Ali,Amazon,AMZN,Sales & GTM,Principal,94.5,578100,3.8
AMZN-0920,Hiroshi Cohen,Amazon,AMZN,Legal & Policy,Senior Director,91.1,1368600,10.3
AMZN-0921,Fatima Garcia,Amazon,AMZN,Sales & GTM,SVP,70.8,835800,18.8
AMZN-0922,Arjun Schmidt,Amazon,AMZN,Engineering,VP,95.8,669500,5.3
AMZN-0923,Zoe Ali,Amazon,AMZN,Research & AI,Senior,60.8,367100,3.7
AMZN-0924,Linda Schmidt,Amazon,AMZN,Research & AI,Staff,71.4,137100,1.0
AMZN-0925,Hiroshi Lopez,Amazon,AMZN,Engineering,Staff,93.4,974800,5.1
AMZN-0926,Yuki Martinez,Amazon,AMZN,Operations,Principal,80.6,828400,15.5
AMZN-0927,Samuel Kim,Amazon,AMZN,Product,Staff,77.5,243300,2.8
AMZN-0928,Arjun Smith,Amazon,AMZN,Engineering,VP,77.6,774300,26.1
AMZN-0929,Yuki Reyes,Amazon,AMZN,Engineering,Senior,69.3,241900,8.3
AMZN-0930,David Lee,Amazon,AMZN,Sales & GTM,Staff,67.1,300300,16.7
AMZN-0931,Daniel Wang,Amazon,AMZN,Product,Staff,68.8,164500,14.9
AMZN-0932,Ahmed Anderson,Amazon,AMZN,Engineering,Staff,63.4,216800,7.8
AMZN-0933,Maria Johnson,Amazon,AMZN,People/HR,Senior,72.1,134900,2.9
AMZN-0934,Arjun Lee,Amazon,AMZN,Design,VP,75.8,2564700,9.1
AMZN-0935,Nina Chen,Amazon,AMZN,Research & AI,Principal,92.2,687500,6.9
AMZN-0936,Zoe Okafor,Amazon,AMZN,Marketing,Staff,75.6,411900,8.9
AMZN-0937,Hiroshi Johnson,Amazon,AMZN,Engineering,Senior Director,69.9,697300,7.3
AMZN-0938,Nina Schmidt,Amazon,AMZN,Sales & GTM,Senior,77.6,307700,2.2
AMZN-0939,Priya Patel,Amazon,AMZN,Research & AI,Senior,49.1,186000,4.2
AMZN-0940,Maria Okafor,Amazon,AMZN,Legal & Policy,Director,80.6,757700,4.4
AMZN-0941,Wei Park,Amazon,AMZN,Engineering,Director,81.5,404500,9.5
AMZN-0942,Linda Reyes,Amazon,AMZN,Product,Staff,78.6,163100,4.3
AMZN-0943,Mary Murphy,Amazon,AMZN,Product,Staff,56.7,184400,10.1
AMZN-0944,David Chen,Amazon,AMZN,Legal & Policy,Principal,62.1,608600,5.6
AMZN-0945,Sofia Reyes,Amazon,AMZN,Engineering,Senior,96.9,803700,1.3
AMZN-0946,Linda Khan,Amazon,AMZN,Marketing,SVP,85.9,1116500,8.9
AMZN-0947,Yuki Khan,Amazon,AMZN,Engineering,Principal,89.9,796300,7.6
AMZN-0948,Nina Anderson,Amazon,AMZN,Marketing,Senior,100.0,379700,2.1
AMZN-0949,Mary Ali,Amazon,AMZN,Engineering,Senior Director,75.9,721100,4.1
AMZN-0950,Fatima Khan,Amazon,AMZN,Engineering,Staff,86.2,252600,6.9
AMZN-0951,Yuki Nguyen,Amazon,AMZN,Operations,Principal,64.4,367500,4.4
AMZN-0952,Olivia Silva,Amazon,AMZN,Engineering,Principal,88.3,278000,4.9
AMZN-0953,Hiroshi Patel,Amazon,AMZN,Sales & GTM,Senior,72.9,145900,5.8
AMZN-0954,John Hassan,Amazon,AMZN,Engineering,Senior,83.8,708400,3.6
AMZN-0955,John Rossi,Amazon,AMZN,Operations,Senior Director,74.2,996000,9.3
AMZN-0956,Michael Kim,Amazon,AMZN,Finance,Senior,92.0,588300,5.8
AMZN-0957,Hiroshi Garcia,Amazon,AMZN,Engineering,Principal,58.3,749300,2.3
AMZN-0958,Mary Okafor,Amazon,AMZN,Finance,Staff,80.2,404400,7.3
AMZN-0959,Olivia Murphy,Amazon,AMZN,Finance,Senior,63.9,376600,5.5
AMZN-0960,Grace Rossi,Amazon,AMZN,Legal & Policy,Senior,65.2,203900,0.2
AMZN-0961,Ahmed Rossi,Amazon,AMZN,Engineering,Principal,87.5,418100,4.0
AMZN-0962,David Johnson,Amazon,AMZN,Engineering,Senior,88.4,157200,1.0
AMZN-0963,Aisha Brown,Amazon,AMZN,Engineering,Senior,94.4,358700,7.1
AMZN-0964,Fatima Wang,Amazon,AMZN,Engineering,Staff,82.0,248000,5.0
AMZN-0965,David Rossi,Amazon,AMZN,Engineering,Senior,74.6,268200,6.0
AMZN-0966,Emily Johnson,Amazon,AMZN,Finance,Senior,84.2,337400,12.6
AMZN-0967,Maria Brown,Amazon,AMZN,Product,Principal,78.5,319500,8.9
AMZN-0968,Yuki Chen,Amazon,AMZN,Engineering,Director,65.0,535900,9.6
AMZN-0969,Ahmed Hassan,Amazon,AMZN,Finance,Director,88.4,1901300,6.8
AMZN-0970,Ahmed Reyes,Amazon,AMZN,Engineering,Staff,88.5,219700,10.6
AMZN-0971,Wei Okafor,Amazon,AMZN,Product,Principal,71.0,379000,8.7
AMZN-0972,Kevin Nguyen,Amazon,AMZN,Engineering,Principal,64.9,248400,6.5
AMZN-0973,Priya Hassan,Amazon,AMZN,Research & AI,Senior,85.0,223700,3.7
AMZN-0974,Thomas Petrov,Amazon,AMZN,Engineering,VP,81.8,1081200,10.2
AMZN-0975,Wei Murphy,Amazon,AMZN,Engineering,Senior,92.3,188100,11.6
AMZN-0976,Chen Tanaka,Amazon,AMZN,Operations,C-Suite,91.5,3750800,9.2
AMZN-0977,Raj Wilson,Amazon,AMZN,Sales & GTM,Principal,85.7,358200,8.2
AMZN-0978,Aisha Anderson,Amazon,AMZN,Finance,Senior,69.9,330300,3.7
AMZN-0979,Kevin Hassan,Amazon,AMZN,Sales & GTM,Senior Director,89.1,1825500,5.0
AMZN-0980,Kevin Cohen,Amazon,AMZN,Legal & Policy,Staff,77.6,412800,10.3
AMZN-0981,Grace Tanaka,Amazon,AMZN,Engineering,Senior,91.3,148900,3.5
AMZN-0982,Hiroshi Kim,Amazon,AMZN,Research & AI,Staff,85.0,444500,1.5
AMZN-0983,Aisha Davis,Amazon,AMZN,Research & AI,VP,85.3,1948500,14.2
AMZN-0984,Thomas Kim,Amazon,AMZN,Engineering,SVP,89.9,1436400,9.2
AMZN-0985,Kevin Schmidt,Amazon,AMZN,Sales & GTM,VP,73.5,2472700,7.6
AMZN-0986,Maria Lee,Amazon,AMZN,Engineering,Staff,72.7,303700,3.7
AMZN-0987,Yuki Reyes,Amazon,AMZN,Engineering,Staff,96.3,371900,4.8
AMZN-0988,Chen Johnson,Amazon,AMZN,Legal & Policy,Director,94.9,803000,6.0
AMZN-0989,Raj Murphy,Amazon,AMZN,Legal & Policy,Senior,80.6,299400,1.0
AMZN-0990,Hiroshi Lopez,Amazon,AMZN,Product,Director,72.4,1897600,5.5
AMZN-0991,Fatima Lopez,Amazon,AMZN,Legal & Policy,Principal,94.7,769700,4.8
AMZN-0992,Ahmed Rossi,Amazon,AMZN,Engineering,Director,96.4,730200,4.7
AMZN-0993,David Tanaka,Amazon,AMZN,Sales & GTM,Senior,66.8,118900,1.7
AMZN-0994,Daniel Brown,Amazon,AMZN,Marketing,Principal,61.9,182000,3.6
AMZN-0995,Chen Patel,Amazon,AMZN,Product,Senior Director,76.6,311100,11.2
AMZN-0996,Maria Davis,Amazon,AMZN,Engineering,Senior,89.7,231600,3.7
AMZN-0997,Mary Wang,Amazon,AMZN,Sales & GTM,Senior,74.9,121000,2.3
AMZN-0998,Aisha Rossi,Amazon,AMZN,People/HR,Staff,67.6,559200,7.5
AMZN-0999,Aisha Okafor,Amazon,AMZN,Research & AI,SVP,66.9,1100300,7.9
AMZN-1000,Samuel Lee,Amazon,AMZN,Engineering,Senior Director,86.1,497400,7.4
TSM-0001,Kai Lee,TSMC,TSM,Fab/Manufacturing,Principal,84.8,224000,12.1
TSM-0002,Chun Chang,TSMC,TSM,Legal & Policy,Principal,86.5,317500,13.3
TSM-0003,Fang Kuo,TSMC,TSM,Engineering,Principal,64.0,84600,10.7
TSM-0004,Bo Lee,TSMC,TSM,Quality,Senior,94.6,93000,7.3
TSM-0005,Hui Su,TSMC,TSM,Fab/Manufacturing,Staff,81.5,222600,19.0
TSM-0006,Cheng Chao,TSMC,TSM,Research & AI,Director,87.9,277200,33.9
TSM-0007,Hao Chiang,TSMC,TSM,Fab/Manufacturing,Principal,73.6,216700,9.0
TSM-0008,Li Tsai,TSMC,TSM,Fab/Manufacturing,Director,75.0,277900,15.8
TSM-0009,Po Pan,TSMC,TSM,Engineering,SVP,100.0,715300,8.9
TSM-0010,Zhi Huang,TSMC,TSM,Engineering,Senior,61.6,60800,8.8
TSM-0011,Cheng Chao,TSMC,TSM,Engineering,Senior Director,74.1,309000,15.2
TSM-0012,Chun Pan,TSMC,TSM,Sales & GTM,Staff,78.8,314900,8.8
TSM-0013,Fang Kuo,TSMC,TSM,Engineering,Principal,97.3,212600,12.3
TSM-0014,Qing Tsai,TSMC,TSM,Engineering,Senior,79.0,126400,13.0
TSM-0015,Qing Wu,TSMC,TSM,Sales & GTM,Staff,80.4,174200,11.8
TSM-0016,Bo Chao,TSMC,TSM,Engineering,Senior,86.3,142700,7.8
TSM-0017,Bo Su,TSMC,TSM,Fab/Manufacturing,Senior,84.1,91300,8.3
TSM-0018,Shu Chao,TSMC,TSM,Finance,Senior,75.8,100000,8.8
TSM-0019,Yi Chang,TSMC,TSM,Operations,Staff,72.5,188700,5.5
TSM-0020,Hui Lin,TSMC,TSM,Fab/Manufacturing,Staff,76.6,328000,13.3
TSM-0021,Wen Lin,TSMC,TSM,Fab/Manufacturing,Senior Director,84.1,393400,17.0
TSM-0022,Yi Lee,TSMC,TSM,Quality,Principal,75.2,221600,9.1
TSM-0023,Hao Yang,TSMC,TSM,Engineering,Senior,72.9,65800,2.2
TSM-0024,Po Chiang,TSMC,TSM,Fab/Manufacturing,Senior,77.1,147500,3.7
TSM-0025,Ying Kuo,TSMC,TSM,Research & AI,Senior Director,80.6,258100,12.9
TSM-0026,Wen Kuo,TSMC,TSM,Operations,Principal,95.6,220500,8.4
TSM-0027,Ying Chang,TSMC,TSM,Fab/Manufacturing,Staff,85.3,161800,11.7
TSM-0028,Fang Yeh,TSMC,TSM,Quality,Staff,80.3,177200,18.7
TSM-0029,Wei Chao,TSMC,TSM,Fab/Manufacturing,Director,85.0,124300,9.3
TSM-0030,Sheng Lin,TSMC,TSM,Engineering,Staff,90.4,108800,8.1
TSM-0031,Ying Wu,TSMC,TSM,Operations,Principal,85.1,206500,4.4
TSM-0032,Yu Hsu,TSMC,TSM,Engineering,Senior,67.7,65000,3.4
TSM-0033,Bo Cheng,TSMC,TSM,Fab/Manufacturing,Director,92.0,557800,18.1
TSM-0034,Qing Wu,TSMC,TSM,Operations,Senior,80.4,164200,12.4
TSM-0035,Mei Chang,TSMC,TSM,Sales & GTM,Principal,75.2,186500,8.9
TSM-0036,Jia Tsai,TSMC,TSM,Fab/Manufacturing,Senior,75.0,78600,4.0
TSM-0037,Chih Tseng,TSMC,TSM,Engineering,Senior,96.5,208200,15.1
TSM-0038,Jun Lee,TSMC,TSM,Quality,Staff,85.4,68600,9.9
TSM-0039,Chih Chou,TSMC,TSM,Operations,Senior Director,87.0,189300,11.9
TSM-0040,Shu Yeh,TSMC,TSM,Fab/Manufacturing,VP,77.0,688900,13.6
TSM-0041,Yi Chiang,TSMC,TSM,Engineering,Senior,77.1,43200,13.2
TSM-0042,Shu Chou,TSMC,TSM,Fab/Manufacturing,Senior,83.5,85200,12.6
TSM-0043,Chih Wang,TSMC,TSM,Engineering,Staff,75.7,252900,2.2
TSM-0044,Bo Wu,TSMC,TSM,Supply Chain,Principal,93.0,318000,6.9
TSM-0045,Hui Chang,TSMC,TSM,Fab/Manufacturing,Senior,78.1,107000,7.1
TSM-0046,Chun Hsu,TSMC,TSM,People/HR,Senior,85.1,42300,7.0
