employee_id,name,company,ticker,department,level,performance_score,total_compensation_usd,tenure_years,potential_index,origin_region,socioeconomic_origin,first_generation_professional,adversity_origin_score,mental_strength
TSM-0396,Wen Kuo,TSMC,TSM,Legal & Policy,Senior,88.2,145600,3.9,73.6,East Asia,Middle,No,41.7,66.3
TSM-0397,Yi Kuo,TSMC,TSM,Fab/Manufacturing,Senior,82.7,130100,3.9,76.0,East Asia,Working class,Yes,86.0,81.4
TSM-0398,Kai Liu,TSMC,TSM,Engineering,Principal,81.0,124700,17.3,70.7,East Asia,Affluent,No,14.8,59.7
TSM-0399,Po Lu,TSMC,TSM,Research & AI,Senior Director,80.1,171600,23.2,72.6,East Asia,Upper-middle,No,44.3,60.7
TSM-0400,Hao Wu,TSMC,TSM,Sales & GTM,Senior,81.2,89000,19.0,71.2,East Asia,Working class,No,78.3,80.4
TSM-0401,Mei Yeh,TSMC,TSM,Fab/Manufacturing,Senior,78.2,158700,14.6,47.8,East Asia,Lower-middle,Yes,71.5,65.1
TSM-0402,Mei Yeh,TSMC,TSM,Engineering,Principal,80.2,89400,16.4,63.6,East Asia,Middle,No,47.1,67.7
TSM-0403,Li Wang,TSMC,TSM,Sales & GTM,Staff,88.4,232000,5.6,64.2,East Asia,Middle,No,48.4,60.3
TSM-0404,Hao Lee,TSMC,TSM,Engineering,Principal,80.3,228300,14.2,69.1,East Asia,Affluent,No,27.0,65.1
TSM-0405,Fang Fang,TSMC,TSM,Operations,Director,87.2,131100,10.5,73.0,East Asia,Working class,No,83.0,72.9
TSM-0406,Jia Wu,TSMC,TSM,Engineering,Director,81.5,213700,5.0,79.8,East Asia,Middle,No,56.9,77.7
TSM-0407,Chih Huang,TSMC,TSM,Fab/Manufacturing,Senior,76.8,117300,7.5,49.9,North America,Working class,Yes,88.1,61.9
TSM-0408,Shu Su,TSMC,TSM,Engineering,Staff,86.2,136400,4.7,55.6,East Asia,Upper-middle,No,28.1,53.9
TSM-0409,Chih Chen,TSMC,TSM,Operations,Senior,79.0,83600,19.7,56.3,East Asia,Affluent,No,29.6,69.3
TSM-0410,Jun Hsieh,TSMC,TSM,Fab/Manufacturing,VP,89.5,202900,9.1,79.1,East Asia,Lower-middle,No,70.3,89.8
TSM-0411,Ling Hung,TSMC,TSM,Operations,Staff,89.6,199300,11.5,59.0,North America,Upper-middle,No,36.3,59.3
TSM-0412,Yu Chiang,TSMC,TSM,Fab/Manufacturing,Principal,82.2,251300,18.4,59.5,East Asia,Lower-middle,No,64.2,65.4
TSM-0413,Fang Yeh,TSMC,TSM,Engineering,Staff,89.1,80100,5.3,72.5,East Asia,Working class,Yes,79.6,65.4
TSM-0414,Qing Chiang,TSMC,TSM,Engineering,Staff,74.6,136500,10.1,64.8,East Asia,Lower-middle,No,49.6,71.2
TSM-0415,Ting Pan,TSMC,TSM,Research & AI,Senior,100.0,103300,14.6,63.9,East Asia,Middle,No,54.1,84.3
TSM-0416,Po Hsieh,TSMC,TSM,Fab/Manufacturing,Senior,90.0,252000,5.9,69.6,East Asia,Lower-middle,Yes,74.2,75.2
TSM-0417,Fang Chen,TSMC,TSM,Operations,Director,77.0,409800,18.5,71.4,East Asia,Middle,No,49.8,81.0
TSM-0418,Cheng Wang,TSMC,TSM,Fab/Manufacturing,Director,79.9,181000,9.6,61.9,East Asia,Upper-middle,Yes,39.4,70.2
TSM-0419,Jun Yeh,TSMC,TSM,Legal & Policy,Senior,74.8,114500,7.7,63.8,East Asia,Affluent,No,27.6,63.0
TSM-0420,Wen Lee,TSMC,TSM,Engineering,Senior,81.1,414200,2.1,67.5,East Asia,Lower-middle,No,70.5,67.2
TSM-0421,Han Chang,TSMC,TSM,Engineering,Staff,85.2,151800,8.3,52.5,East Asia,Middle,Yes,49.6,71.3
TSM-0422,Fang Su,TSMC,TSM,Operations,Staff,92.1,115100,9.6,72.8,East Asia,Lower-middle,No,72.3,79.4
TSM-0423,Fang Yeh,TSMC,TSM,Operations,Principal,69.7,206100,7.9,75.3,East Asia,Middle,Yes,58.3,78.8
TSM-0424,Cheng Huang,TSMC,TSM,Engineering,Director,88.3,81000,7.7,68.7,East Asia,Middle,No,74.5,63.3
TSM-0425,Ting Chang,TSMC,TSM,Fab/Manufacturing,Staff,79.3,293400,5.5,67.6,East Asia,Working class,No,80.8,71.6
TSM-0426,Jia Hung,TSMC,TSM,Supply Chain,C-Suite,93.2,726000,17.0,70.3,North America,Upper-middle,No,42.6,62.6
TSM-0427,Qing Hung,TSMC,TSM,Quality,Principal,78.0,139200,29.7,58.7,East Asia,Upper-middle,No,36.6,67.9
TSM-0428,Zhi Hung,TSMC,TSM,Operations,Principal,81.3,209500,8.1,61.0,East Asia,Middle,No,55.9,72.4
TSM-0429,Cheng Chang,TSMC,TSM,Engineering,Senior,70.6,114300,7.9,71.5,North America,Working class,No,79.7,75.3
TSM-0430,Wei Kuo,TSMC,TSM,Research & AI,Staff,89.1,316100,22.5,62.0,East Asia,Lower-middle,No,57.6,57.2
TSM-0431,Ling Shen,TSMC,TSM,Sales & GTM,Staff,58.9,141000,6.3,64.0,East Asia,Middle,Yes,55.5,67.1
TSM-0432,Chun Pan,TSMC,TSM,Engineering,Senior Director,78.5,395200,11.2,58.9,North America,Middle,No,59.4,70.6
TSM-0433,Cheng Yang,TSMC,TSM,Operations,Director,70.0,214000,13.4,72.3,East Asia,Middle,No,67.3,58.7
TSM-0434,Wen Pan,TSMC,TSM,Operations,Staff,79.7,310000,11.3,51.8,East Asia,Lower-middle,Yes,84.4,73.9
TSM-0435,Yu Kuo,TSMC,TSM,Operations,Staff,76.5,271500,6.6,59.4,East Asia,Upper-middle,No,41.3,53.9
TSM-0436,Chih Cheng,TSMC,TSM,Engineering,Director,81.4,269900,8.7,75.7,East Asia,Working class,Yes,90.9,91.0
TSM-0437,Wei Chang,TSMC,TSM,Operations,Senior Director,88.4,201100,11.9,72.4,East Asia,Upper-middle,No,34.5,62.9
TSM-0438,Kai Lee,TSMC,TSM,Fab/Manufacturing,Director,88.5,136600,8.9,72.1,North America,Working class,Yes,100.0,81.3
TSM-0439,Chun Fang,TSMC,TSM,Engineering,Staff,80.0,96900,2.4,71.4,East Asia,Working class,Yes,83.5,83.1
TSM-0440,Wei Hsieh,TSMC,TSM,Engineering,Director,90.4,296500,6.3,77.7,East Asia,Middle,Yes,56.4,79.3
TSM-0441,Yu Chiang,TSMC,TSM,Fab/Manufacturing,Director,84.0,123100,11.4,79.5,East Asia,Lower-middle,No,66.5,75.5
TSM-0442,Shu Hsu,TSMC,TSM,Operations,Senior,88.1,198300,17.8,59.4,East Asia,Lower-middle,No,62.8,76.7
TSM-0443,Wen Chiang,TSMC,TSM,Finance,VP,90.4,1001500,10.4,84.2,South Asia,Lower-middle,No,51.6,82.8
TSM-0444,Ling Wu,TSMC,TSM,Quality,Principal,93.5,300200,6.9,71.7,South Asia,Middle,No,52.1,83.1
TSM-0445,Wen Chou,TSMC,TSM,Research & AI,Senior,69.4,112200,4.2,67.6,East Asia,Middle,Yes,61.6,77.8
TSM-0446,Li Chen,TSMC,TSM,Engineering,Principal,75.2,172500,11.6,61.6,East Asia,Middle,No,54.7,61.6
TSM-0447,Po Pan,TSMC,TSM,Operations,Staff,65.5,245600,6.9,62.2,East Asia,Upper-middle,No,37.6,61.3
TSM-0448,Ling Liao,TSMC,TSM,Research & AI,Senior,72.3,78500,6.7,64.7,East Asia,Upper-middle,Yes,34.8,85.6
TSM-0449,Ling Fang,TSMC,TSM,Research & AI,Staff,71.9,252600,4.3,64.1,East Asia,Middle,Yes,59.0,67.7
TSM-0450,Yu Wang,TSMC,TSM,Engineering,Staff,75.5,81300,5.6,59.4,East Asia,Middle,Yes,62.0,76.9
TSM-0451,Yu Pan,TSMC,TSM,Engineering,Director,85.5,85000,7.4,73.2,East Asia,Working class,Yes,100.0,68.5
TSM-0452,Yu Wang,TSMC,TSM,Sales & GTM,Senior,60.4,88200,10.3,63.1,East Asia,Middle,Yes,55.5,65.4
TSM-0453,Ying Liu,TSMC,TSM,Operations,Staff,84.0,104900,11.2,68.8,East Asia,Lower-middle,No,62.4,79.2
TSM-0454,Shu Kuo,TSMC,TSM,Fab/Manufacturing,Staff,89.0,235300,13.2,61.0,East Asia,Middle,No,40.0,48.2
TSM-0455,Kai Chiang,TSMC,TSM,Fab/Manufacturing,Principal,85.0,186000,8.5,66.4,East Asia,Upper-middle,No,43.3,67.4
TSM-0456,Kai Wu,TSMC,TSM,Sales & GTM,Senior,90.8,68300,6.2,68.2,East Asia,Lower-middle,No,75.5,84.4
TSM-0457,Jian Hung,TSMC,TSM,Engineering,Senior Director,83.6,142400,25.6,65.2,East Asia,Lower-middle,No,69.4,76.7
TSM-0458,Bo Fang,TSMC,TSM,Sales & GTM,Director,89.8,275900,3.1,82.2,East Asia,Lower-middle,Yes,80.8,75.2
TSM-0459,Qing Tseng,TSMC,TSM,Supply Chain,Director,89.2,256800,11.2,65.9,South Asia,Middle,Yes,65.1,89.1
TSM-0460,Ting Lin,TSMC,TSM,Engineering,Principal,72.9,129000,7.6,63.0,East Asia,Lower-middle,Yes,70.1,67.4
TSM-0461,Wei Hsu,TSMC,TSM,Fab/Manufacturing,Staff,67.5,136200,17.4,68.2,Europe,Working class,Yes,90.5,63.1
TSM-0462,Mei Lin,TSMC,TSM,Fab/Manufacturing,Senior Director,73.9,353700,21.8,64.4,Southeast Asia,Middle,No,48.5,65.9
TSM-0463,Ting Lu,TSMC,TSM,Sales & GTM,Staff,69.6,143600,10.2,57.9,East Asia,Upper-middle,No,32.3,66.0
TSM-0464,Ming Fang,TSMC,TSM,Engineering,Staff,80.7,160100,9.0,71.5,East Asia,Upper-middle,No,31.6,74.8
TSM-0465,Qing Liao,TSMC,TSM,Engineering,Staff,98.1,210400,13.7,72.3,East Asia,Lower-middle,No,66.5,91.1
TSM-0466,Kai Hsu,TSMC,TSM,Engineering,Principal,80.5,208400,12.9,62.0,East Asia,Middle,No,46.5,72.1
TSM-0467,Ming Pan,TSMC,TSM,Supply Chain,Principal,84.7,493100,15.8,64.3,East Asia,Lower-middle,No,74.2,59.7
TSM-0468,Sheng Fang,TSMC,TSM,Operations,Senior,74.6,60600,5.8,49.8,Europe,Upper-middle,Yes,48.3,56.5
TSM-0469,Hao Hsieh,TSMC,TSM,Fab/Manufacturing,Director,87.1,335400,7.0,55.0,East Asia,Upper-middle,No,43.2,59.4
TSM-0470,Bo Lin,TSMC,TSM,Fab/Manufacturing,Principal,79.6,84300,9.2,71.1,East Asia,Middle,Yes,61.9,79.9
TSM-0471,Hui Lee,TSMC,TSM,Research & AI,Principal,85.9,171900,7.6,74.2,East Asia,Lower-middle,Yes,78.2,71.9
TSM-0472,Fang Liu,TSMC,TSM,Engineering,Director,78.4,376700,13.9,59.9,East Asia,Upper-middle,No,43.3,69.5
TSM-0473,Chih Su,TSMC,TSM,Research & AI,Staff,87.1,304000,14.7,62.1,East Asia,Working class,Yes,83.1,83.1
TSM-0474,Wei Yeh,TSMC,TSM,Fab/Manufacturing,Staff,85.6,200000,4.4,72.2,East Asia,Upper-middle,Yes,51.9,70.4
TSM-0475,Zhi Chang,TSMC,TSM,Fab/Manufacturing,Senior,77.7,43700,9.7,65.4,East Asia,Affluent,No,27.6,62.6
TSM-0476,Chun Chen,TSMC,TSM,Operations,Senior,69.7,76000,11.6,66.1,East Asia,Lower-middle,Yes,78.0,73.7
TSM-0477,Xin Wu,TSMC,TSM,Engineering,Senior Director,96.0,260000,17.2,81.7,East Asia,Middle,No,52.7,80.7
TSM-0478,Sheng Lin,TSMC,TSM,Fab/Manufacturing,Principal,89.3,199700,8.0,75.8,East Asia,Middle,No,64.0,74.4
TSM-0479,Ling Fang,TSMC,TSM,Fab/Manufacturing,Staff,95.8,168800,4.6,68.0,East Asia,Lower-middle,Yes,70.6,78.2
TSM-0480,Chih Wu,TSMC,TSM,Engineering,Senior,70.8,118900,5.9,61.0,East Asia,Middle,No,43.5,54.6
TSM-0481,Hao Tseng,TSMC,TSM,Fab/Manufacturing,VP,80.6,126500,10.2,68.5,East Asia,Middle,No,43.8,85.5
TSM-0482,Jian Su,TSMC,TSM,Supply Chain,Senior,87.7,266800,12.9,58.3,East Asia,Lower-middle,Yes,81.0,90.8
TSM-0483,Ting Kuo,TSMC,TSM,Fab/Manufacturing,Senior Director,97.3,294700,13.1,71.7,East Asia,Middle,No,38.7,83.1
TSM-0484,Hui Chen,TSMC,TSM,Supply Chain,Senior,81.8,215900,3.5,69.4,East Asia,Affluent,No,34.0,62.5
TSM-0485,Mei Huang,TSMC,TSM,Sales & GTM,Staff,80.3,234700,16.3,56.8,East Asia,Lower-middle,No,87.5,74.4
TSM-0486,Bo Liao,TSMC,TSM,Sales & GTM,Staff,71.8,79600,8.6,73.8,East Asia,Middle,No,59.3,67.4
TSM-0487,Mei Shen,TSMC,TSM,Fab/Manufacturing,Principal,87.9,333000,13.7,70.0,Southeast Asia,Middle,No,47.1,77.8
TSM-0488,Wen Lee,TSMC,TSM,Engineering,Senior Director,89.8,444600,6.5,68.2,East Asia,Upper-middle,No,32.9,63.4
TSM-0489,Ming Hsieh,TSMC,TSM,Engineering,Staff,70.1,99900,5.0,66.7,East Asia,Lower-middle,Yes,62.9,88.5
TSM-0490,Yi Hung,TSMC,TSM,Sales & GTM,Senior,73.0,103100,10.4,55.2,East Asia,Lower-middle,No,73.3,65.5
TSM-0491,Wei Chen,TSMC,TSM,Supply Chain,Senior,86.5,189700,14.3,56.9,East Asia,Lower-middle,Yes,68.2,85.8
TSM-0492,Xin Chen,TSMC,TSM,Sales & GTM,Director,82.6,138100,18.4,69.3,East Asia,Middle,No,50.5,79.5
TSM-0493,Hao Pan,TSMC,TSM,Fab/Manufacturing,Staff,84.7,289500,9.2,47.5,East Asia,Middle,No,57.3,67.9
TSM-0494,Mei Chang,TSMC,TSM,Research & AI,Senior,83.3,47100,4.4,69.0,East Asia,Lower-middle,No,68.8,74.4
TSM-0495,Jia Chou,TSMC,TSM,Operations,Director,75.7,418400,12.2,72.5,East Asia,Middle,Yes,72.7,81.2
TSM-0496,Wen Shen,TSMC,TSM,Fab/Manufacturing,Principal,74.1,411500,16.2,59.2,East Asia,Middle,No,51.7,76.8
TSM-0497,Jia Hsu,TSMC,TSM,Fab/Manufacturing,Staff,86.4,86200,10.5,72.7,East Asia,Middle,Yes,65.1,66.7
TSM-0498,Jia Cheng,TSMC,TSM,Engineering,Senior,78.3,177900,10.0,54.7,East Asia,Lower-middle,No,65.9,54.0
TSM-0499,Wen Wang,TSMC,TSM,Fab/Manufacturing,Staff,78.0,90600,3.9,77.9,East Asia,Working class,Yes,100.0,93.4
TSM-0500,Li Hung,TSMC,TSM,Engineering,Senior Director,87.3,230000,22.8,66.9,Africa,Middle,No,42.8,62.4
TSM-0501,Wen Chang,TSMC,TSM,Supply Chain,Staff,82.1,85000,7.5,63.7,East Asia,Upper-middle,No,45.1,69.3
TSM-0502,Han Hsieh,TSMC,TSM,Engineering,Senior Director,67.5,261700,8.4,64.5,East Asia,Affluent,No,18.0,59.8
TSM-0503,Chih Hsu,TSMC,TSM,Engineering,Senior,77.2,76400,7.6,62.6,East Asia,Affluent,No,37.4,50.5
TSM-0504,Shu Lee,TSMC,TSM,Fab/Manufacturing,Senior,90.7,97700,5.1,61.9,East Asia,Lower-middle,No,67.8,64.8
TSM-0505,Wei Wu,TSMC,TSM,Engineering,Director,99.7,259000,20.1,68.2,East Asia,Upper-middle,No,37.4,78.7
TSM-0506,Sheng Liu,TSMC,TSM,Research & AI,Senior,85.5,236400,13.0,63.4,East Asia,Lower-middle,No,70.3,67.4
TSM-0507,Mei Wang,TSMC,TSM,People/HR,Staff,74.9,74500,7.9,66.1,East Asia,Affluent,No,29.1,69.9
TSM-0508,Shu Lu,TSMC,TSM,Sales & GTM,Senior,82.3,77900,4.4,63.5,East Asia,Middle,No,57.3,85.4
TSM-0509,Jia Lee,TSMC,TSM,Engineering,Senior,92.8,177900,9.2,61.1,East Asia,Middle,No,54.5,68.0
TSM-0510,Ming Yang,TSMC,TSM,Fab/Manufacturing,Senior,72.1,90700,6.7,60.9,East Asia,Lower-middle,No,71.8,68.2
TSM-0511,Hao Shen,TSMC,TSM,Fab/Manufacturing,Staff,77.2,60600,11.3,61.2,East Asia,Middle,No,53.3,62.9
TSM-0512,Fang Liu,TSMC,TSM,Fab/Manufacturing,Senior,81.1,96000,5.4,69.1,South Asia,Working class,Yes,96.5,71.5
TSM-0513,Kai Hung,TSMC,TSM,Fab/Manufacturing,Senior,88.7,200300,7.3,75.7,East Asia,Middle,Yes,66.9,91.3
TSM-0514,Qing Chou,TSMC,TSM,Engineering,Senior,63.7,74700,3.6,55.1,East Asia,Working class,Yes,100.0,78.9
TSM-0515,Po Tsai,TSMC,TSM,Sales & GTM,VP,80.7,573100,11.2,67.3,East Asia,Middle,No,42.7,59.1
TSM-0516,Ling Su,TSMC,TSM,Engineering,Principal,84.9,145200,11.0,60.2,East Asia,Affluent,No,26.9,57.0
TSM-0517,Ying Tseng,TSMC,TSM,Fab/Manufacturing,Director,64.3,204600,15.5,63.3,East Asia,Working class,Yes,83.6,62.0
TSM-0518,Jun Shen,TSMC,TSM,Engineering,SVP,89.3,696500,13.9,71.0,East Asia,Middle,No,50.7,44.4
TSM-0519,Wei Hsu,TSMC,TSM,Fab/Manufacturing,Principal,78.0,134300,2.0,65.5,East Asia,Upper-middle,No,42.3,52.9
TSM-0520,Cheng Chang,TSMC,TSM,Research & AI,Staff,83.0,120700,13.6,55.0,East Asia,Middle,No,45.9,53.3
TSM-0521,Ling Tsai,TSMC,TSM,Operations,Senior Director,85.2,361000,7.9,73.5,East Asia,Lower-middle,Yes,66.7,63.0
TSM-0522,Li Wu,TSMC,TSM,Operations,Staff,76.7,271100,10.0,72.5,East Asia,Affluent,No,14.4,78.1
TSM-0523,Yi Chiang,TSMC,TSM,Engineering,Staff,90.3,379300,9.4,64.4,East Asia,Lower-middle,Yes,81.9,80.1
TSM-0524,Chun Shen,TSMC,TSM,Engineering,Director,79.8,349500,8.0,77.0,East Asia,Working class,Yes,84.4,83.3
TSM-0525,Han Chou,TSMC,TSM,Sales & GTM,Staff,83.7,102400,9.8,58.6,East Asia,Upper-middle,No,25.8,60.6
TSM-0526,Hui Yang,TSMC,TSM,Engineering,Staff,88.4,120000,11.1,69.5,North America,Working class,No,75.3,87.6
TSM-0527,Shu Cheng,TSMC,TSM,Operations,Staff,86.7,180400,4.9,55.4,East Asia,Upper-middle,No,37.2,85.1
TSM-0528,Cheng Chang,TSMC,TSM,Engineering,Principal,73.3,164600,7.2,74.8,East Asia,Working class,No,81.6,88.8
TSM-0529,Qing Chao,TSMC,TSM,Engineering,Principal,92.8,157500,10.6,76.3,East Asia,Lower-middle,Yes,83.6,85.0
TSM-0530,Fang Hsu,TSMC,TSM,Fab/Manufacturing,Director,84.6,190600,14.5,67.6,East Asia,Working class,No,92.6,79.4
TSM-0531,Bo Yeh,TSMC,TSM,Engineering,Senior,90.0,119500,10.1,57.9,East Asia,Upper-middle,Yes,49.8,67.8
TSM-0532,Jun Huang,TSMC,TSM,Fab/Manufacturing,Staff,75.3,105300,5.7,74.8,East Asia,Middle,No,43.3,65.5
TSM-0533,Bo Kuo,TSMC,TSM,Engineering,Senior Director,78.6,599000,8.9,75.4,East Asia,Middle,No,49.5,67.8
TSM-0534,Po Tseng,TSMC,TSM,Fab/Manufacturing,Senior,86.7,121300,6.5,71.4,South Asia,Working class,Yes,82.4,83.2
TSM-0535,Qing Huang,TSMC,TSM,Engineering,Senior,73.5,87800,3.4,63.3,East Asia,Lower-middle,Yes,61.8,81.9
TSM-0536,Chih Tseng,TSMC,TSM,Operations,Senior,87.0,111400,9.1,73.1,East Asia,Working class,No,91.1,74.6
TSM-0537,Yi Wang,TSMC,TSM,Supply Chain,Principal,89.1,122100,10.2,58.8,East Asia,Lower-middle,No,69.3,65.2
TSM-0538,Mei Yeh,TSMC,TSM,Engineering,Principal,83.5,254500,9.4,68.8,East Asia,Affluent,No,18.5,66.5
TSM-0539,Wen Yang,TSMC,TSM,Fab/Manufacturing,Senior,97.6,101500,10.4,71.0,East Asia,Affluent,No,13.9,62.9
TSM-0540,Cheng Wu,TSMC,TSM,Fab/Manufacturing,Senior,88.3,108200,6.6,67.5,East Asia,Affluent,No,26.7,60.3
TSM-0541,Sheng Chen,TSMC,TSM,Engineering,SVP,77.7,671600,15.4,78.5,East Asia,Working class,Yes,99.9,55.8
TSM-0542,Yi Yang,TSMC,TSM,Engineering,Staff,95.7,134300,14.6,79.6,East Asia,Middle,No,40.7,73.4
TSM-0543,Jia Yeh,TSMC,TSM,Supply Chain,Staff,78.3,142900,11.7,65.7,East Asia,Affluent,No,18.4,77.6
TSM-0544,Sheng Kuo,TSMC,TSM,Quality,SVP,83.8,246400,13.4,77.8,East Asia,Working class,Yes,93.6,79.8
TSM-0545,Qing Lu,TSMC,TSM,Fab/Manufacturing,Senior,85.7,52900,5.7,66.2,East Asia,Middle,Yes,61.0,75.4
TSM-0546,Hao Liao,TSMC,TSM,Supply Chain,Senior Director,78.6,279200,12.8,72.9,East Asia,Middle,No,53.3,76.9
TSM-0547,Qing Tsai,TSMC,TSM,Engineering,Senior Director,81.7,757600,11.3,82.7,East Asia,Working class,Yes,88.5,62.0
TSM-0548,Ling Chiang,TSMC,TSM,Research & AI,Staff,85.2,110100,5.6,61.7,East Asia,Working class,No,80.0,73.6
TSM-0549,Han Kuo,TSMC,TSM,Operations,VP,73.3,219100,19.9,71.0,East Asia,Middle,No,45.0,82.2
TSM-0550,Yi Chao,TSMC,TSM,Fab/Manufacturing,Director,85.6,413000,11.8,70.1,East Asia,Lower-middle,No,72.0,64.6
TSM-0551,Jian Chang,TSMC,TSM,Engineering,VP,96.0,432200,13.1,73.5,Southeast Asia,Upper-middle,No,42.8,73.9
TSM-0552,Jun Cheng,TSMC,TSM,Operations,Senior,80.1,131100,6.9,61.4,East Asia,Middle,No,58.9,88.9
TSM-0553,Shu Liu,TSMC,TSM,Research & AI,Senior Director,82.8,237700,12.5,81.0,East Asia,Working class,Yes,83.0,81.6
TSM-0554,Jia Cheng,TSMC,TSM,Fab/Manufacturing,Principal,86.5,263700,7.3,62.4,Southeast Asia,Middle,Yes,62.1,66.6
TSM-0555,Jian Yang,TSMC,TSM,Engineering,VP,100.0,204800,24.5,80.2,East Asia,Working class,No,90.4,78.4
TSM-0556,Jia Liu,TSMC,TSM,Operations,Staff,81.2,114800,9.2,67.1,East Asia,Middle,No,57.3,96.2
TSM-0557,Bo Wang,TSMC,TSM,Sales & GTM,Senior,80.3,67500,2.6,59.1,East Asia,Working class,Yes,100.0,73.7
TSM-0558,Hui Hung,TSMC,TSM,Finance,Principal,86.4,84600,3.4,77.0,East Asia,Middle,No,54.0,80.8
TSM-0559,Ming Tsai,TSMC,TSM,Engineering,Staff,71.3,121600,12.9,61.8,East Asia,Working class,Yes,87.7,74.3
TSM-0560,Wen Fang,TSMC,TSM,Engineering,Staff,85.2,195300,21.1,70.0,East Asia,Working class,No,74.5,71.9
TSM-0561,Hui Chang,TSMC,TSM,Research & AI,Principal,88.7,179900,13.2,76.2,East Asia,Upper-middle,Yes,59.1,82.5
TSM-0562,Chih Wu,TSMC,TSM,Fab/Manufacturing,Staff,77.9,182100,9.8,77.0,East Asia,Middle,No,40.8,67.1
TSM-0563,Jun Wu,TSMC,TSM,Engineering,Staff,75.2,82200,18.9,65.8,East Asia,Upper-middle,No,32.4,74.8
TSM-0564,Han Tseng,TSMC,TSM,Research & AI,Senior Director,80.9,348400,12.9,75.6,East Asia,Affluent,No,20.6,64.3
TSM-0565,Ming Chao,TSMC,TSM,Finance,Senior Director,77.7,491500,9.7,72.1,East Asia,Middle,Yes,71.6,69.1
TSM-0566,Mei Hsieh,TSMC,TSM,Operations,Principal,91.4,162600,18.2,62.3,East Asia,Lower-middle,Yes,65.7,75.7
TSM-0567,Po Yang,TSMC,TSM,Engineering,Principal,83.8,132200,16.8,77.0,East Asia,Lower-middle,No,62.0,68.0
TSM-0568,Mei Shen,TSMC,TSM,Engineering,Principal,76.1,272200,13.5,66.9,East Asia,Middle,No,50.2,73.0
TSM-0569,Li Tsai,TSMC,TSM,Engineering,Principal,76.3,201600,5.4,68.1,East Asia,Lower-middle,No,83.8,66.6
TSM-0570,Jia Chou,TSMC,TSM,Engineering,Staff,87.6,239000,11.7,67.8,North America,Upper-middle,No,37.6,67.1
TSM-0571,Ling Yeh,TSMC,TSM,Research & AI,Senior Director,86.5,114400,14.7,83.7,East Asia,Working class,Yes,88.9,93.8
TSM-0572,Han Fang,TSMC,TSM,Legal & Policy,Senior,73.1,217100,4.4,56.6,East Asia,Middle,No,40.6,89.7
TSM-0573,Chih Tseng,TSMC,TSM,Engineering,Senior,65.5,70500,7.9,57.2,East Asia,Middle,No,61.0,71.5
TSM-0574,Shu Yang,TSMC,TSM,Fab/Manufacturing,Staff,75.7,79900,6.2,65.5,East Asia,Affluent,No,25.5,65.2
TSM-0575,Zhi Hsieh,TSMC,TSM,Operations,Senior,90.6,218200,19.2,54.7,East Asia,Upper-middle,Yes,38.3,73.8
TSM-0576,Yu Pan,TSMC,TSM,Engineering,Director,82.4,135700,8.8,71.0,East Asia,Middle,No,50.2,68.5
TSM-0577,Sheng Hsu,TSMC,TSM,Fab/Manufacturing,Principal,87.0,142600,9.7,72.6,East Asia,Working class,Yes,94.4,58.5
TSM-0578,Jun Tsai,TSMC,TSM,Supply Chain,Senior,87.3,107000,4.9,54.6,East Asia,Middle,No,42.9,68.3
TSM-0579,Yu Hsieh,TSMC,TSM,Engineering,Principal,74.9,193200,12.7,72.8,East Asia,Lower-middle,Yes,67.5,49.7
TSM-0580,Yu Yang,TSMC,TSM,Engineering,Director,68.9,185100,8.4,69.5,East Asia,Middle,Yes,51.5,53.3
TSM-0581,Ming Hung,TSMC,TSM,Engineering,Principal,87.9,611400,10.7,73.4,North America,Middle,No,68.9,89.3
TSM-0582,Li Liao,TSMC,TSM,Sales & GTM,Senior,83.1,211300,13.4,70.8,East Asia,Middle,No,52.2,81.1
TSM-0583,Wei Liu,TSMC,TSM,Research & AI,Senior,71.8,73000,8.4,45.8,East Asia,Lower-middle,Yes,78.0,77.0
TSM-0584,Shu Chao,TSMC,TSM,Engineering,Director,82.1,360600,10.0,70.2,East Asia,Affluent,No,25.8,76.8
TSM-0585,Kai Lin,TSMC,TSM,Engineering,Senior,72.6,39400,15.2,66.2,East Asia,Lower-middle,No,60.7,83.0
TSM-0586,Wen Tseng,TSMC,TSM,Operations,Director,91.4,390600,15.6,58.2,East Asia,Upper-middle,No,31.7,56.7
TSM-0587,Bo Hsu,TSMC,TSM,Quality,Senior Director,74.9,466700,24.2,79.8,East Asia,Working class,Yes,97.0,64.7
TSM-0588,Wen Shen,TSMC,TSM,Sales & GTM,Director,68.4,322600,13.7,66.8,East Asia,Upper-middle,No,24.5,63.2
TSM-0589,Yu Hsu,TSMC,TSM,Engineering,Staff,81.2,127100,7.6,69.5,East Asia,Affluent,No,29.2,53.5
TSM-0590,Wen Fang,TSMC,TSM,Fab/Manufacturing,Staff,70.0,305700,3.9,54.2,East Asia,Lower-middle,Yes,79.7,67.1
TSM-0591,Ling Tseng,TSMC,TSM,Engineering,Principal,67.4,173200,12.6,68.2,East Asia,Lower-middle,Yes,76.8,77.0
TSM-0592,Kai Lu,TSMC,TSM,Fab/Manufacturing,Staff,72.3,149800,8.8,56.4,East Asia,Affluent,No,24.7,77.7
TSM-0593,Chun Wu,TSMC,TSM,Fab/Manufacturing,Senior,81.4,109600,3.8,49.6,East Asia,Lower-middle,No,76.3,65.9
