employee_id,name,company,ticker,department,level,performance_score,total_compensation_usd,tenure_years,potential_index,origin_region,socioeconomic_origin,first_generation_professional,adversity_origin_score,mental_strength
AVGO-0381,Wei Chen,Broadcom,AVGO,Engineering,Senior Director,71.8,695100,9.1,69.2,South Asia,Upper-middle,No,39.9,75.4
AVGO-0382,Thomas Tanaka,Broadcom,AVGO,Fab/Manufacturing,Staff,69.5,232500,5.9,60.5,Southeast Asia,Upper-middle,No,46.9,73.5
AVGO-0383,Hiroshi Anderson,Broadcom,AVGO,Research & AI,Staff,70.9,146600,11.5,61.6,South Asia,Lower-middle,No,62.2,62.8
AVGO-0384,David Petrov,Broadcom,AVGO,Supply Chain,Principal,74.6,91900,4.7,72.2,North America,Middle,No,46.5,79.5
AVGO-0385,Zoe Chen,Broadcom,AVGO,Finance,Senior,64.8,278400,9.4,67.9,East Asia,Upper-middle,No,36.3,58.9
AVGO-0386,Maria Kim,Broadcom,AVGO,Sales & GTM,Principal,83.0,111100,15.5,58.2,North America,Middle,Yes,57.3,87.4
AVGO-0387,Zoe Lee,Broadcom,AVGO,Sales & GTM,Staff,83.1,180100,3.9,60.7,East Asia,Working class,No,78.1,66.0
AVGO-0388,James Brown,Broadcom,AVGO,Legal & Policy,Director,87.1,1193400,8.0,72.7,North America,Upper-middle,No,39.5,70.6
AVGO-0389,Linda Park,Broadcom,AVGO,Engineering,Director,89.7,483400,14.9,71.0,Middle East,Affluent,No,16.1,83.5
AVGO-0390,Maria Garcia,Broadcom,AVGO,Research & AI,Staff,62.3,240400,8.2,59.0,North America,Middle,No,50.6,60.1
AVGO-0391,Hannah Okafor,Broadcom,AVGO,Fab/Manufacturing,Senior,81.2,216700,3.0,76.1,North America,Working class,No,94.7,93.0
AVGO-0392,Michael Johnson,Broadcom,AVGO,Fab/Manufacturing,Senior,89.9,322200,1.5,60.1,South Asia,Affluent,No,27.5,63.5
AVGO-0393,Priya Ali,Broadcom,AVGO,Operations,Senior,80.0,271900,17.9,58.4,South Asia,Lower-middle,Yes,84.4,74.5
AVGO-0394,Michael Lopez,Broadcom,AVGO,Fab/Manufacturing,VP,70.6,497200,6.6,74.8,North America,Middle,No,60.9,62.2
AVGO-0395,Maria Cohen,Broadcom,AVGO,Engineering,Senior,74.7,205700,4.3,66.7,Africa,Middle,No,64.2,84.2
AVGO-0396,Aisha Okafor,Broadcom,AVGO,Engineering,Senior,69.9,231200,10.3,66.1,Africa,Upper-middle,No,37.5,53.8
AVGO-0397,Ahmed Yamamoto,Broadcom,AVGO,Engineering,Principal,84.8,773000,11.2,66.9,North America,Upper-middle,No,35.5,79.3
AVGO-0398,Arjun Murphy,Broadcom,AVGO,Operations,Staff,83.4,192500,14.2,58.5,North America,Middle,No,60.1,69.3
AVGO-0399,Maria Patel,Broadcom,AVGO,Operations,Staff,86.6,1427500,1.5,63.9,North America,Lower-middle,No,67.0,51.8
AVGO-0400,Thomas Johnson,Broadcom,AVGO,Engineering,Senior,73.0,160700,11.8,59.3,South Asia,Lower-middle,No,78.1,70.7
AVGO-0401,Arjun Smith,Broadcom,AVGO,Finance,Senior Director,87.4,820300,7.4,71.4,Latin America,Lower-middle,No,68.7,46.7
AVGO-0402,Linda Hassan,Broadcom,AVGO,Fab/Manufacturing,Staff,87.7,1291200,8.0,64.1,East Asia,Working class,Yes,92.4,77.3
AVGO-0403,Zoe Okafor,Broadcom,AVGO,Fab/Manufacturing,Director,78.6,378100,11.4,60.4,North America,Middle,No,53.2,60.1
AVGO-0404,Ahmed Davis,Broadcom,AVGO,Research & AI,Principal,92.3,441600,7.6,63.2,Europe,Lower-middle,Yes,72.2,72.3
AVGO-0405,Mary Lopez,Broadcom,AVGO,Engineering,VP,87.5,1402600,9.9,77.2,North America,Upper-middle,No,37.9,52.4
AVGO-0406,Samuel Okafor,Broadcom,AVGO,People/HR,Staff,82.7,103200,4.3,66.7,South Asia,Lower-middle,No,64.2,80.0
AVGO-0407,David Lee,Broadcom,AVGO,Fab/Manufacturing,Staff,71.7,267900,4.6,77.1,South Asia,Upper-middle,No,32.9,64.8
AVGO-0408,Zoe Okafor,Broadcom,AVGO,Research & AI,Director,87.4,1053300,11.6,66.7,South Asia,Upper-middle,No,33.4,61.4
AVGO-0409,Nina Singh,Broadcom,AVGO,Engineering,Senior,73.9,374000,2.0,63.3,North America,Middle,No,60.2,78.9
AVGO-0410,Fatima Park,Broadcom,AVGO,Operations,Senior,57.0,99500,3.3,62.1,Southeast Asia,Lower-middle,No,64.8,75.3
AVGO-0411,Yuki Yamamoto,Broadcom,AVGO,Engineering,Director,75.6,779100,15.6,74.9,East Asia,Lower-middle,Yes,72.5,79.5
AVGO-0412,Zoe Khan,Broadcom,AVGO,Engineering,VP,73.5,782400,14.8,79.0,Europe,Middle,Yes,70.0,72.2
AVGO-0413,Fatima Okafor,Broadcom,AVGO,Fab/Manufacturing,Senior,76.8,138200,3.0,71.8,North America,Middle,Yes,71.0,81.7
AVGO-0414,Arjun Garcia,Broadcom,AVGO,Supply Chain,Senior,90.8,290700,5.0,65.9,Africa,Lower-middle,No,61.2,67.3
AVGO-0415,John Patel,Broadcom,AVGO,Engineering,Principal,70.7,697500,9.5,63.4,Africa,Lower-middle,No,76.6,56.5
AVGO-0416,Aisha Reyes,Broadcom,AVGO,Engineering,Director,66.4,295100,4.1,69.0,Europe,Lower-middle,Yes,75.7,67.2
AVGO-0417,Grace Khan,Broadcom,AVGO,Finance,Staff,73.2,204300,8.8,56.7,Latin America,Middle,No,49.5,80.6
AVGO-0418,Nina Patel,Broadcom,AVGO,Engineering,Staff,79.2,244300,6.9,57.8,North America,Middle,No,52.7,75.1
AVGO-0419,Hiroshi Lopez,Broadcom,AVGO,Fab/Manufacturing,Senior,97.0,362600,5.6,69.6,North America,Lower-middle,Yes,78.5,77.2
AVGO-0420,Fatima Johnson,Broadcom,AVGO,Research & AI,Senior,67.1,622100,3.0,62.9,North America,Upper-middle,Yes,47.6,73.8
AVGO-0421,Hannah Ali,Broadcom,AVGO,Fab/Manufacturing,Staff,74.0,427500,5.9,62.0,North America,Lower-middle,Yes,82.8,56.3
AVGO-0422,Emily Murphy,Broadcom,AVGO,Engineering,Staff,69.3,279700,8.5,68.7,Africa,Lower-middle,Yes,64.0,67.7
AVGO-0423,James Wang,Broadcom,AVGO,Engineering,Staff,69.9,906500,3.1,68.3,Latin America,Lower-middle,No,74.6,89.7
AVGO-0424,Ahmed Kim,Broadcom,AVGO,Sales & GTM,Senior,56.2,95600,4.9,62.3,South Asia,Affluent,No,23.4,63.5
AVGO-0425,Olivia Johnson,Broadcom,AVGO,Fab/Manufacturing,Senior,70.8,291000,7.0,57.5,North America,Middle,No,54.5,67.5
AVGO-0426,Priya Patel,Broadcom,AVGO,Fab/Manufacturing,Staff,70.9,587000,5.3,52.2,North America,Upper-middle,No,28.7,64.8
AVGO-0427,Nina Nguyen,Broadcom,AVGO,Engineering,Director,88.4,267000,7.9,65.8,North America,Middle,Yes,72.1,76.8
AVGO-0428,Mary Silva,Broadcom,AVGO,Finance,Principal,85.4,893000,9.8,62.0,Europe,Middle,Yes,67.6,69.1
AVGO-0429,Carlos Ali,Broadcom,AVGO,Fab/Manufacturing,Director,75.6,379700,10.7,62.5,North America,Upper-middle,No,35.3,60.4
AVGO-0430,Thomas Lee,Broadcom,AVGO,Fab/Manufacturing,Senior,74.3,136400,2.3,64.4,South Asia,Lower-middle,No,69.4,71.4
AVGO-0431,Yuki Reyes,Broadcom,AVGO,Finance,Principal,82.9,467900,6.0,67.3,North America,Lower-middle,Yes,73.8,73.5
AVGO-0432,David Nguyen,Broadcom,AVGO,Operations,Principal,78.4,949700,12.3,65.7,South Asia,Lower-middle,No,70.3,66.1
AVGO-0433,Hiroshi Nguyen,Broadcom,AVGO,Legal & Policy,Principal,78.6,356500,5.6,65.4,South Asia,Upper-middle,No,19.9,86.7
AVGO-0434,James Anderson,Broadcom,AVGO,Research & AI,Senior,100.0,297900,2.7,66.7,North America,Lower-middle,Yes,92.1,84.8
AVGO-0435,Olivia Silva,Broadcom,AVGO,Operations,Senior,71.2,221600,6.7,71.8,North America,Middle,No,45.3,60.4
AVGO-0436,Grace Khan,Broadcom,AVGO,Fab/Manufacturing,Senior,76.8,189000,9.3,56.7,Africa,Lower-middle,No,55.1,65.9
AVGO-0437,Mary Smith,Broadcom,AVGO,Operations,Staff,96.6,468100,4.5,59.5,East Asia,Middle,Yes,51.4,75.3
AVGO-0438,Grace Silva,Broadcom,AVGO,Engineering,VP,93.5,918700,9.1,76.0,East Asia,Lower-middle,Yes,57.3,67.3
AVGO-0439,Maria Ali,Broadcom,AVGO,Engineering,Senior Director,81.7,1162800,11.2,78.5,North America,Working class,No,84.2,77.1
AVGO-0440,Aisha Lee,Broadcom,AVGO,Engineering,Staff,79.6,148500,10.2,62.4,South Asia,Upper-middle,No,25.9,65.5
AVGO-0441,Linda Davis,Broadcom,AVGO,Supply Chain,Staff,83.9,156600,4.1,74.9,North America,Lower-middle,No,69.4,85.0
AVGO-0442,Daniel Nguyen,Broadcom,AVGO,Research & AI,Director,85.9,261600,7.7,77.6,North America,Lower-middle,Yes,62.8,64.2
AVGO-0443,Wei Lee,Broadcom,AVGO,Operations,Senior Director,70.7,409500,23.4,68.4,East Asia,Middle,No,58.9,74.0
AVGO-0444,Fatima Park,Broadcom,AVGO,Quality,Senior,82.1,425600,5.2,69.1,North America,Affluent,No,24.9,70.5
AVGO-0445,Maria Reyes,Broadcom,AVGO,Research & AI,Senior,57.0,313900,4.1,74.0,Middle East,Lower-middle,No,53.2,68.0
AVGO-0446,Yuki Petrov,Broadcom,AVGO,Finance,Principal,87.8,434700,8.1,63.2,North America,Middle,No,53.6,72.1
AVGO-0447,Carlos Silva,Broadcom,AVGO,Fab/Manufacturing,Senior,76.6,235800,2.8,66.5,South Asia,Working class,No,77.7,73.1
AVGO-0448,Carlos Lee,Broadcom,AVGO,Engineering,Senior,84.4,278000,5.5,71.3,North America,Middle,No,58.7,75.0
AVGO-0449,Samuel Wang,Broadcom,AVGO,Fab/Manufacturing,Senior Director,92.3,553800,10.8,69.7,East Asia,Upper-middle,No,36.0,54.3
AVGO-0450,David Smith,Broadcom,AVGO,Engineering,Senior,71.8,443600,6.0,71.3,North America,Lower-middle,Yes,70.8,62.2
AVGO-0451,Yuki Brown,Broadcom,AVGO,Engineering,Staff,83.4,375000,5.2,65.3,North America,Working class,Yes,100.0,79.4
AVGO-0452,Elena Murphy,Broadcom,AVGO,Fab/Manufacturing,Senior Director,92.1,1038000,10.9,67.5,East Asia,Working class,Yes,75.4,70.1
AVGO-0453,Aisha Martinez,Broadcom,AVGO,Fab/Manufacturing,Staff,86.9,305700,5.2,66.4,Europe,Middle,No,48.8,82.2
AVGO-0454,Priya Okafor,Broadcom,AVGO,Engineering,Staff,68.1,317300,11.9,67.1,North America,Lower-middle,No,69.9,73.9
AVGO-0455,Emily Reyes,Broadcom,AVGO,Supply Chain,Senior,51.9,242500,16.1,64.5,North America,Working class,Yes,86.7,74.5
AVGO-0456,Linda Petrov,Broadcom,AVGO,Fab/Manufacturing,Staff,89.7,1382700,5.1,53.9,South Asia,Middle,No,42.8,60.3
AVGO-0457,Priya Hassan,Broadcom,AVGO,People/HR,Principal,96.6,368400,2.1,65.7,North America,Middle,No,57.5,73.1
AVGO-0458,Mary Davis,Broadcom,AVGO,Fab/Manufacturing,Senior,69.9,155300,2.1,55.6,North America,Upper-middle,No,43.7,79.7
AVGO-0459,Ahmed Wilson,Broadcom,AVGO,Engineering,Senior,85.8,234300,4.7,60.5,North America,Lower-middle,No,64.8,66.0
AVGO-0460,Yuki Davis,Broadcom,AVGO,Engineering,VP,100.0,670700,13.1,56.2,East Asia,Upper-middle,No,30.5,75.7
AVGO-0461,Hiroshi Khan,Broadcom,AVGO,Engineering,Director,87.2,589700,4.8,66.0,South Asia,Working class,No,78.8,61.1
AVGO-0462,Daniel Okafor,Broadcom,AVGO,Operations,Senior,75.3,354900,5.2,68.6,North America,Middle,No,46.6,62.9
AVGO-0463,Hannah Rossi,Broadcom,AVGO,Fab/Manufacturing,Staff,78.7,142800,9.4,78.3,North America,Upper-middle,No,30.7,68.0
AVGO-0464,Thomas Wang,Broadcom,AVGO,Fab/Manufacturing,Principal,76.6,54100,5.3,58.3,South Asia,Middle,No,57.2,76.4
AVGO-0465,Samuel Petrov,Broadcom,AVGO,Engineering,Senior,73.7,551800,1.8,60.5,North America,Working class,Yes,85.9,73.3
AVGO-0466,Olivia Park,Broadcom,AVGO,Engineering,Senior,75.5,80600,12.3,68.2,North America,Middle,No,60.0,61.4
AVGO-0467,Chen Hassan,Broadcom,AVGO,Sales & GTM,Senior Director,83.8,1418100,22.2,67.9,North America,Middle,Yes,60.9,65.8
AVGO-0468,Michael Yamamoto,Broadcom,AVGO,Engineering,Principal,71.4,244100,5.9,66.0,Southeast Asia,Middle,No,42.0,57.0
AVGO-0469,Yuki Chen,Broadcom,AVGO,Quality,Director,70.5,571500,6.9,64.1,North America,Middle,Yes,56.8,87.8
AVGO-0470,Nina Tanaka,Broadcom,AVGO,Supply Chain,Senior,90.3,650800,7.8,71.6,Southeast Asia,Working class,Yes,100.0,71.2
AVGO-0471,David Patel,Broadcom,AVGO,Fab/Manufacturing,Staff,75.1,413700,6.7,55.6,South Asia,Middle,No,44.6,62.8
AVGO-0472,David Park,Broadcom,AVGO,Engineering,Director,88.5,898200,5.0,74.0,Southeast Asia,Middle,Yes,58.9,64.9
AVGO-0473,Yuki Chen,Broadcom,AVGO,People/HR,Senior Director,89.9,470300,11.2,54.0,North America,Lower-middle,Yes,72.6,85.8
AVGO-0474,Raj Davis,Broadcom,AVGO,Operations,VP,88.4,462700,17.4,72.7,North America,Upper-middle,No,36.2,74.4
AVGO-0475,Hannah Martinez,Broadcom,AVGO,Finance,VP,92.6,496800,6.6,84.1,South Asia,Working class,Yes,82.8,95.0
AVGO-0476,Ahmed Wang,Broadcom,AVGO,Research & AI,Director,87.0,333100,11.1,58.4,Oceania,Middle,No,59.7,70.9
AVGO-0477,Yuki Anderson,Broadcom,AVGO,Fab/Manufacturing,Director,76.5,601400,14.9,57.4,South Asia,Affluent,No,25.8,78.7
AVGO-0478,Arjun Cohen,Broadcom,AVGO,Fab/Manufacturing,Staff,72.8,873600,9.5,67.3,South Asia,Upper-middle,No,54.1,69.9
AVGO-0479,James Nguyen,Broadcom,AVGO,Fab/Manufacturing,Senior,83.6,460800,0.9,67.6,North America,Affluent,No,19.5,70.2
AVGO-0480,Arjun Anderson,Broadcom,AVGO,Operations,Senior,84.3,324600,2.9,66.1,Middle East,Middle,Yes,61.5,79.0
AVGO-0481,Sofia Petrov,Broadcom,AVGO,Engineering,Staff,65.3,266300,6.6,73.6,Middle East,Lower-middle,No,62.4,100.0
AVGO-0482,Sofia Singh,Broadcom,AVGO,Operations,Staff,81.4,395600,3.2,65.5,North America,Lower-middle,Yes,83.1,70.7
AVGO-0483,John Schmidt,Broadcom,AVGO,People/HR,Staff,64.0,337000,5.1,73.3,North America,Middle,No,39.3,67.3
AVGO-0484,James Davis,Broadcom,AVGO,Research & AI,Senior,88.6,277300,13.5,73.0,East Asia,Upper-middle,No,45.3,65.6
AVGO-0485,Thomas Singh,Broadcom,AVGO,Engineering,Senior,70.3,120700,1.0,65.5,North America,Middle,Yes,58.6,73.4
AVGO-0486,Samuel Kim,Broadcom,AVGO,Engineering,VP,91.8,1768800,6.9,67.5,South Asia,Middle,Yes,55.5,54.8
AVGO-0487,Hiroshi Okafor,Broadcom,AVGO,Sales & GTM,C-Suite,87.2,3415900,14.0,68.3,Europe,Middle,No,42.2,55.6
AVGO-0488,Priya Nguyen,Broadcom,AVGO,Fab/Manufacturing,Senior,59.9,155400,1.8,83.4,North America,Affluent,No,20.5,66.9
AVGO-0489,Grace Reyes,Broadcom,AVGO,Sales & GTM,Senior,73.5,177500,2.1,66.9,Europe,Working class,Yes,92.0,90.4
AVGO-0490,Samuel Tanaka,Broadcom,AVGO,Supply Chain,Principal,87.5,293200,12.6,57.3,North America,Middle,No,61.5,89.5
AVGO-0491,Elena Johnson,Broadcom,AVGO,Engineering,Senior Director,82.0,533600,9.3,78.5,South Asia,Upper-middle,No,33.2,57.7
AVGO-0492,Mary Kim,Broadcom,AVGO,Engineering,VP,62.3,1279700,11.3,73.2,North America,Upper-middle,Yes,51.3,62.9
AVGO-0493,Aisha Schmidt,Broadcom,AVGO,Research & AI,Director,84.4,259200,10.6,58.2,Europe,Working class,Yes,86.7,66.7
AVGO-0494,Arjun Park,Broadcom,AVGO,Research & AI,Senior Director,88.8,525100,11.2,63.3,East Asia,Working class,No,76.7,79.2
AVGO-0495,Linda Nguyen,Broadcom,AVGO,Fab/Manufacturing,Staff,81.2,936200,20.5,59.7,North America,Affluent,Yes,49.3,52.6
AVGO-0496,John Yamamoto,Broadcom,AVGO,Operations,Director,75.7,471300,7.8,75.9,Latin America,Middle,Yes,58.4,74.1
AVGO-0497,Wei Nguyen,Broadcom,AVGO,Operations,Senior,74.7,450700,5.1,61.2,Europe,Affluent,No,26.4,55.6
AVGO-0498,Olivia Rossi,Broadcom,AVGO,Sales & GTM,Director,87.1,507300,11.6,75.0,East Asia,Affluent,No,28.1,69.6
AVGO-0499,Linda Kim,Broadcom,AVGO,Engineering,Senior,64.9,102300,5.4,61.0,North America,Middle,No,39.4,70.5
AVGO-0500,Priya Khan,Broadcom,AVGO,Engineering,Senior,64.3,190900,5.7,55.4,North America,Lower-middle,Yes,67.5,69.8
AVGO-0501,Nina Silva,Broadcom,AVGO,Sales & GTM,Senior Director,76.6,433000,6.4,64.1,South Asia,Lower-middle,No,72.9,85.9
AVGO-0502,Elena Wilson,Broadcom,AVGO,Research & AI,Senior,80.6,408500,5.4,59.6,North America,Upper-middle,No,27.5,67.0
AVGO-0503,David Wilson,Broadcom,AVGO,Engineering,VP,71.0,629100,8.9,75.2,South Asia,Middle,No,46.1,61.6
AVGO-0504,Priya Schmidt,Broadcom,AVGO,Research & AI,Senior Director,90.3,558200,12.0,75.4,North America,Middle,Yes,54.5,70.1
AVGO-0505,Maria Silva,Broadcom,AVGO,Sales & GTM,Senior,66.9,582200,3.7,64.7,East Asia,Affluent,No,17.8,70.3
AVGO-0506,Zoe Park,Broadcom,AVGO,Engineering,Principal,85.0,264500,4.9,70.9,Middle East,Middle,Yes,74.4,74.4
AVGO-0507,Chen Kim,Broadcom,AVGO,Engineering,Senior,90.4,217600,5.5,51.1,North America,Middle,No,49.2,58.8
AVGO-0508,Fatima Murphy,Broadcom,AVGO,Engineering,VP,78.0,791100,6.2,75.5,North America,Lower-middle,No,61.1,74.8
AVGO-0509,Chen Murphy,Broadcom,AVGO,Operations,Senior,73.7,208100,8.1,72.6,Africa,Lower-middle,No,68.1,79.2
AVGO-0510,John Park,Broadcom,AVGO,Engineering,Principal,83.2,808800,9.2,80.3,North America,Lower-middle,No,67.3,62.1
AVGO-0511,Olivia Murphy,Broadcom,AVGO,Engineering,Senior,74.2,480900,3.7,71.9,South Asia,Middle,No,48.1,87.3
AVGO-0512,Arjun Lopez,Broadcom,AVGO,Supply Chain,Senior,91.0,588400,17.5,57.3,North America,Working class,Yes,96.3,66.9
AVGO-0513,Fatima Ali,Broadcom,AVGO,Quality,Director,83.9,314500,10.8,63.7,North America,Upper-middle,No,39.0,71.6
AVGO-0514,Zoe Rossi,Broadcom,AVGO,Engineering,Principal,87.1,499600,3.2,64.3,East Asia,Working class,Yes,80.9,75.1
AVGO-0515,Fatima Ali,Broadcom,AVGO,Operations,Staff,93.5,350900,4.0,64.5,North America,Lower-middle,Yes,87.4,84.0
AVGO-0516,Wei Lee,Broadcom,AVGO,Sales & GTM,Senior,67.8,328100,4.7,62.7,Europe,Middle,No,56.5,58.3
AVGO-0517,Raj Patel,Broadcom,AVGO,Fab/Manufacturing,Senior,86.2,212000,7.7,63.9,East Asia,Middle,No,49.3,80.5
AVGO-0518,Hiroshi Nguyen,Broadcom,AVGO,Engineering,Senior Director,78.1,1149500,15.4,62.7,North America,Upper-middle,No,35.1,76.3
AVGO-0519,Michael Chen,Broadcom,AVGO,Research & AI,VP,93.2,502500,11.5,66.3,North America,Affluent,No,22.8,67.0
AVGO-0520,Michael Patel,Broadcom,AVGO,Engineering,Principal,61.0,195600,6.9,73.6,North America,Upper-middle,No,27.9,54.6
AVGO-0521,Raj Hassan,Broadcom,AVGO,Research & AI,Staff,79.0,358600,6.7,63.2,South Asia,Middle,Yes,59.0,68.3
AVGO-0522,David Martinez,Broadcom,AVGO,Research & AI,Senior,81.1,205500,4.9,64.3,North America,Middle,No,56.3,64.7
AVGO-0523,James Murphy,Broadcom,AVGO,Sales & GTM,Senior Director,94.7,1089500,8.3,73.2,North America,Lower-middle,Yes,67.0,74.6
AVGO-0524,Olivia Wang,Broadcom,AVGO,Engineering,Staff,61.5,243400,10.3,53.3,South Asia,Lower-middle,Yes,75.6,60.6
AVGO-0525,James Davis,Broadcom,AVGO,Engineering,Senior Director,77.1,1210700,13.3,61.8,Europe,Lower-middle,No,77.2,77.7
AVGO-0526,Arjun Chen,Broadcom,AVGO,Engineering,Senior,83.1,293700,6.3,60.3,North America,Lower-middle,No,63.3,73.6
AVGO-0527,John Cohen,Broadcom,AVGO,Legal & Policy,Director,69.7,574000,6.8,70.6,South Asia,Lower-middle,Yes,52.6,61.8
AVGO-0528,Michael Patel,Broadcom,AVGO,Research & AI,Principal,63.0,277700,9.3,68.9,South Asia,Middle,No,55.7,66.5
AVGO-0529,Yuki Hassan,Broadcom,AVGO,Engineering,Senior Director,90.8,420100,9.2,67.6,North America,Lower-middle,Yes,63.5,69.6
AVGO-0530,Raj Johnson,Broadcom,AVGO,Fab/Manufacturing,Staff,67.0,77400,14.1,62.8,North America,Lower-middle,Yes,74.1,64.8
AVGO-0531,Chen Brown,Broadcom,AVGO,Finance,Staff,85.3,343900,6.4,67.5,North America,Lower-middle,Yes,71.0,81.3
AVGO-0532,Carlos Petrov,Broadcom,AVGO,Engineering,Staff,72.7,242100,16.6,69.6,Middle East,Middle,Yes,63.3,81.9
AVGO-0533,Maria Johnson,Broadcom,AVGO,Supply Chain,Senior,77.1,190900,16.2,63.6,South Asia,Lower-middle,No,71.4,93.2
AVGO-0534,Emily Chen,Broadcom,AVGO,Fab/Manufacturing,Director,72.4,915300,4.1,62.6,Europe,Affluent,No,21.5,64.1
AVGO-0535,Kevin Tanaka,Broadcom,AVGO,Finance,VP,75.8,1105200,12.8,71.5,Latin America,Working class,Yes,87.4,62.6
AVGO-0536,Olivia Singh,Broadcom,AVGO,Sales & GTM,Director,78.0,666000,7.9,76.3,North America,Upper-middle,No,42.4,59.7
AVGO-0537,Michael Wang,Broadcom,AVGO,Engineering,Senior,65.3,235100,9.6,58.7,Europe,Lower-middle,Yes,66.9,66.4
AVGO-0538,Daniel Khan,Broadcom,AVGO,Fab/Manufacturing,Director,97.3,657900,9.0,74.0,North America,Upper-middle,No,40.0,50.9
AVGO-0539,Arjun Murphy,Broadcom,AVGO,Supply Chain,Staff,73.9,396500,5.6,59.8,South Asia,Upper-middle,No,43.6,71.5
AVGO-0540,Raj Davis,Broadcom,AVGO,Fab/Manufacturing,Senior,67.9,185700,6.6,62.0,North America,Lower-middle,Yes,65.3,76.0
AVGO-0541,Kevin Tanaka,Broadcom,AVGO,Engineering,Staff,100.0,357300,8.2,66.2,North America,Working class,Yes,87.3,61.3
AVGO-0542,Olivia Martinez,Broadcom,AVGO,Research & AI,Senior,85.7,327300,7.9,64.0,South Asia,Lower-middle,Yes,71.9,63.8
AVGO-0543,Aisha Cohen,Broadcom,AVGO,Fab/Manufacturing,Senior Director,100.0,1214500,9.4,69.9,North America,Lower-middle,Yes,78.0,72.2
AVGO-0544,Sofia Reyes,Broadcom,AVGO,Operations,Senior Director,100.0,280100,16.6,63.5,South Asia,Middle,Yes,56.0,70.6
AVGO-0545,John Wang,Broadcom,AVGO,Engineering,Senior,85.7,213400,8.7,62.4,South Asia,Upper-middle,No,30.8,61.2
AVGO-0546,Yuki Martinez,Broadcom,AVGO,Research & AI,Senior Director,88.7,746100,16.8,67.2,North America,Lower-middle,No,69.0,75.4
AVGO-0547,Linda Yamamoto,Broadcom,AVGO,Research & AI,Senior Director,79.5,572600,27.6,55.9,North America,Affluent,No,21.7,68.2
AVGO-0548,Grace Anderson,Broadcom,AVGO,Finance,Senior,82.1,109900,7.2,60.4,North America,Working class,Yes,92.6,75.4
AVGO-0549,James Martinez,Broadcom,AVGO,Fab/Manufacturing,Senior,79.3,185300,2.4,63.3,North America,Working class,Yes,92.9,72.1
AVGO-0550,Raj Schmidt,Broadcom,AVGO,Fab/Manufacturing,Senior,84.1,263900,2.7,58.4,North America,Middle,No,51.7,77.9
AVGO-0551,John Lopez,Broadcom,AVGO,Finance,Principal,82.5,574700,10.2,62.0,East Asia,Affluent,No,29.4,67.2
AVGO-0552,Elena Hassan,Broadcom,AVGO,People/HR,Staff,78.3,594000,1.6,76.3,Middle East,Lower-middle,Yes,80.6,83.9
AVGO-0553,Sofia Hassan,Broadcom,AVGO,Research & AI,Senior,89.4,287100,1.4,72.9,Middle East,Upper-middle,No,42.3,65.7
AVGO-0554,Thomas Petrov,Broadcom,AVGO,Fab/Manufacturing,Staff,99.2,348300,4.6,57.9,South Asia,Lower-middle,Yes,75.6,72.2
AVGO-0555,Aisha Silva,Broadcom,AVGO,Engineering,Director,65.0,501300,10.3,69.2,North America,Lower-middle,No,78.2,57.9
AVGO-0556,Hannah Singh,Broadcom,AVGO,Quality,Senior,100.0,78900,5.6,54.8,North America,Middle,Yes,50.3,74.9
AVGO-0557,Sofia Singh,Broadcom,AVGO,Research & AI,Senior,79.4,210700,2.3,62.4,North America,Working class,Yes,77.7,90.2
AVGO-0558,Zoe Lee,Broadcom,AVGO,Legal & Policy,Principal,63.9,476600,9.3,58.7,South Asia,Lower-middle,Yes,68.1,82.8
AVGO-0559,Maria Davis,Broadcom,AVGO,People/HR,Senior Director,75.3,593100,10.0,68.0,North America,Lower-middle,Yes,59.6,67.1
AVGO-0560,Ahmed Patel,Broadcom,AVGO,Engineering,Senior,75.4,311700,1.0,62.7,Europe,Lower-middle,Yes,64.6,69.4
AVGO-0561,Wei Smith,Broadcom,AVGO,Engineering,Principal,92.3,497300,4.7,75.2,Europe,Middle,No,64.2,67.0
AVGO-0562,Linda Anderson,Broadcom,AVGO,Engineering,Director,78.2,722800,5.2,57.5,South Asia,Lower-middle,No,54.7,72.3
AVGO-0563,Hannah Lopez,Broadcom,AVGO,Legal & Policy,Director,83.3,767200,9.3,72.5,East Asia,Lower-middle,Yes,80.1,79.2
AVGO-0564,Mary Kim,Broadcom,AVGO,Fab/Manufacturing,VP,77.8,443100,12.3,61.4,North America,Lower-middle,No,60.0,56.5
AVGO-0565,Thomas Smith,Broadcom,AVGO,Quality,Senior Director,86.2,1510300,15.0,65.7,North America,Lower-middle,Yes,81.4,70.2
AVGO-0566,Mary Tanaka,Broadcom,AVGO,Engineering,Staff,83.4,244100,8.1,69.6,North America,Middle,Yes,59.8,63.6
AVGO-0567,Yuki Smith,Broadcom,AVGO,Engineering,Director,79.4,336400,3.8,66.6,North America,Working class,Yes,94.1,83.2
AVGO-0568,Nina Murphy,Broadcom,AVGO,Engineering,Senior,96.5,289600,4.6,64.7,East Asia,Affluent,No,22.4,62.9
AVGO-0569,Hannah Yamamoto,Broadcom,AVGO,Engineering,Senior,72.2,196100,8.2,63.2,North America,Upper-middle,No,36.5,82.0
AVGO-0570,David Brown,Broadcom,AVGO,Sales & GTM,Senior,62.8,124600,2.3,75.6,North America,Middle,No,39.7,65.4
